VBG,NNS,TO,RBS,DT,XX,VBD,VBN,JJ,WP,CC,EX,PDT,PRP$,CD,WDT,_SP,IN,WP$,RP,NNPS,LS,WRB,JJR,FW,RBR,'',POS,ADD,VB,JJS,UH,VBZ,PRP,NN,VBP,MD,NNP,RB,depression
0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,5,1,0,0,1,0
0,1,0,0,4,0,1,1,0,1,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0
0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0
2,6,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,2,3,0
1,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,4,3,0,2,0,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1,1,0,2,0
4,4,3,0,14,0,3,5,8,0,3,0,1,4,4,0,0,21,0,1,0,0,1,2,0,0,0,0,0,6,0,0,3,7,19,3,1,12,8,0
0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,0
0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
0,3,0,0,3,0,0,0,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,1,0,0
0,1,0,0,4,0,1,0,3,0,1,0,0,1,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,3,0,0,2,0
0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0
0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,3,0,1,1,0,0
0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,2,1,0
0,1,1,0,4,0,2,1,3,0,1,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,4,5,1,0,0,4,0
1,1,1,0,1,0,0,1,2,1,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,1,0,0,0
3,5,1,0,9,0,6,2,7,0,1,1,0,2,1,1,1,16,0,1,0,0,1,0,0,1,0,0,0,3,0,0,2,7,19,1,2,7,4,0
2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,3,1,1,1,1,0
0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
0,3,2,0,1,0,2,0,2,2,0,0,0,6,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,4,4,1,1,1,5,0
1,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,1,0,1,1,0
1,1,1,0,2,0,1,0,1,1,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,2,2,0,2,1,5,1,0,0,1,0
0,2,1,0,2,0,1,0,3,1,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,3,1,2,0,1,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1,3,4,0,2,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,6,2,0,0,1,0
2,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,1,3,1,0
0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0
0,2,1,0,2,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,1,0,4,1,0
0,2,4,0,6,0,2,2,3,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,5,6,2,1,5,5,0
0,1,3,0,2,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,2,5,2,0,0,2,0
1,1,1,0,5,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,5,0,1,0,1,0
1,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,3,2,1,2,4,0
1,2,2,0,4,0,3,0,3,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,4,5,1,0,2,1,0
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0
1,3,0,0,7,0,0,2,4,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,8,2,0,0,2,0
0,0,0,0,2,0,0,0,1,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,7,1,1,5,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,1,0,0,0,0
1,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,2,0
1,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,2,3,0
0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0
0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,1,0
1,4,1,0,6,0,0,1,4,0,0,0,1,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,5,0,0,1,3,4,3,1,0,4,0
0,1,0,0,4,0,2,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,2,0
0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,1,2,1,0
1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,2,1,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
2,0,1,0,5,0,2,1,2,1,2,0,0,1,1,0,0,4,0,2,0,0,1,0,0,0,0,0,0,3,0,0,2,3,5,1,0,1,5,0
2,4,0,0,2,0,2,1,3,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,5,0
2,3,0,0,8,0,0,0,3,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,8,2,2,2,3,0
0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1,0,2,1,0
1,1,0,0,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,1,2,0
3,5,6,0,23,0,11,3,9,1,12,1,0,10,5,2,0,18,0,1,0,0,2,0,0,0,0,0,0,14,0,0,5,16,33,8,2,13,14,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,2,0
0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0
2,7,0,0,5,0,3,1,4,1,1,0,0,0,1,3,0,6,0,1,0,0,0,1,0,0,0,0,0,5,0,2,2,6,11,7,2,8,11,0
0,1,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0
0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,1,0,1,0,0
2,0,0,0,3,0,2,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,0,1,2,1,0
0,4,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0
1,1,1,0,7,0,4,0,3,0,3,1,0,0,0,1,0,6,0,2,0,0,1,0,0,0,0,0,0,3,1,0,2,3,4,0,1,7,0,0
0,0,0,0,1,0,1,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,2,1,0
0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,4,2,0
2,4,0,0,3,0,0,0,2,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,0
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
0,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0
4,3,4,0,7,0,4,1,7,1,4,0,0,2,0,1,0,5,0,1,0,0,1,0,0,0,0,0,0,7,0,0,3,4,18,4,2,1,8,0
0,1,1,0,2,0,1,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,0,2,6,1,0
0,2,0,0,5,0,2,0,2,1,3,0,0,3,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,5,7,3,0,2,1,0
1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0
2,2,2,0,3,0,0,0,3,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,0,0,1,0
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,4,1,0
1,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,2,0,0
3,0,0,0,5,0,1,0,5,0,2,0,0,2,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,7,4,0,1,4,0
4,2,1,0,6,0,0,1,4,0,3,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,2,6,0,0,8,0,0
1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1,1,1,0,2,0,2,1,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,0
0,1,1,0,3,0,0,0,3,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4,0,1,1,0,0
0,3,1,0,8,0,1,1,2,2,0,1,0,2,3,0,0,5,0,0,0,0,1,2,0,0,0,0,0,3,0,0,4,0,7,1,2,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,2,2,0
2,3,1,0,2,0,0,2,0,1,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,1,0
0,4,1,0,3,0,0,0,2,0,1,0,0,3,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,2,0,0,3,10,5,6,0,1,2,0
1,3,0,0,9,0,10,2,4,0,2,0,0,0,1,0,0,6,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,8,12,0,0,1,4,0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
2,1,3,0,4,0,0,0,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,2,7,0,0,0,1,0
0,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0
0,1,1,0,2,0,0,1,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,1,0,0,0
2,2,0,0,4,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,4,0,0
0,2,0,0,4,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,7,0,0,1,2,0
1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,4,2,4,0,0,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,2,1,0
0,1,2,0,4,0,0,0,5,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,3,1,3,6,3,0,1,2,0
0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,4,1,0,1,2,0
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
3,1,3,0,3,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,4,4,3,0,2,3,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0
2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,1,0,4,1,0
0,3,0,0,3,0,0,1,5,1,1,0,0,3,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,1,0,2,3,6,6,0,0,2,0
0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,5,2,0,0,0,0
2,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,3,1,0
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0
1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
3,3,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,5,3,0,1,4,0
0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0
2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0
0,1,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,1,3,0,0,0,0
0,2,1,0,2,0,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,1,0,1,2,0
1,0,4,0,0,0,0,1,3,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,5,4,1,1,0,4,0
0,2,2,0,3,0,0,0,4,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,4,3,3,0,0,4,0
0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,2,0
0,4,0,0,3,0,2,1,1,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,2,0
1,1,0,0,1,0,3,0,2,0,1,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,5,5,0,1,1,2,0
0,4,1,0,1,0,2,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3,2,1,1,1,1,0
0,6,1,0,3,0,0,0,2,0,2,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,3,0
0,4,0,0,1,0,0,2,7,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,3,0
0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,2,0,0
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,3,0
0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0
1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0
0,1,0,0,2,0,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,6,0,1,1,2,0
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,3,0,0,2,0,1,1,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,4,0
0,3,0,0,3,0,3,1,3,0,2,0,0,2,3,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,8,6,2,0,1,6,0
1,7,4,0,3,0,0,1,6,0,4,0,0,1,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,6,9,3,0,0,6,0
0,6,1,0,10,0,9,4,8,1,7,0,0,5,0,0,0,16,0,1,0,0,1,0,0,0,0,0,0,4,2,0,3,13,14,3,1,6,14,0
0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,3,2,0
0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,4,1,0
1,2,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,5,3,0
2,1,3,0,4,0,2,0,1,0,1,0,0,0,0,2,0,1,0,2,1,0,1,0,0,0,0,0,0,5,0,0,0,1,2,1,1,1,1,0
0,2,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0
1,1,2,0,3,0,1,0,3,0,2,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,7,4,4,1,13,5,0
0,1,1,0,2,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,0
4,0,0,0,2,0,0,0,0,0,2,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,6,0,1,4,0,0
0,4,1,0,2,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,2,2,3,0,2,7,0
0,2,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0
1,1,1,0,2,0,0,1,3,1,1,0,1,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,2,3,1,0,1,2,0
0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,1,0,0
0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,4,2,0,12,0,1,3,8,1,9,1,0,5,0,1,0,14,0,2,0,0,1,0,0,0,0,0,0,6,1,1,10,12,16,6,1,0,9,0
1,1,1,0,4,0,1,1,2,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,5,0,1,0,1,0
1,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,1,3,3,0
0,1,2,0,4,0,0,2,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,3,4,3,0,2,2,0
0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,0
0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,1,0,0,0,1,0
0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,2,0,0,1,0
0,1,0,0,2,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0
0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,1,0
1,3,0,0,2,0,0,1,2,0,2,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,2,1,1,1,4,1,0
3,0,1,0,3,0,6,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,5,6,0,0,4,0,0
